연번,설치주소,설치형태,등용량(W),데이터 기준일,위도,경도
347,구로구 구로3동 1132-12,폴형,40,2025-11-28,37.4799742,126.8980447
348,구로구 구로3동 1132-35,한전주,40,2025-11-28,37.4801666,126.8975728
349,구로구 구로3동 1132-41,한전주,60,2025-11-28,37.4802979,126.8974435
350,구로구 구로3동 1132-42,한전주,30,2025-11-28,37.4803884,126.8972925
351,구로구 구로3동 1132-42,한전주,50,2025-11-28,37.4803884,126.8972925
352,구로구 구로3동 1132-45,폴형,40,2025-11-28,37.4798891,126.8972818
353,구로구 구로3동 1132-46,한전주,40,2025-11-28,37.4800688,126.8970704
354,구로구 구로3동 1132-46,한전주,35,2025-11-28,37.4800688,126.8970704
355,구로구 구로3동 1132-5,한전주,60,2025-11-28,37.4801096,126.8981777
356,구로구 구로3동 1132-8,한전주,60,2025-11-28,37.4802193,126.8979070
357,구로구 가리봉동 113ㅡ5,폴형,50,2025-11-28,37.4834845,126.8896394
358,구로구 궁동 114,한전주,50,2025-11-28,37.5010457,126.8302765
359,구로구 개봉동 416-2,한전주,70,2025-11-28,37.5045141,126.8457554
360,구로구 가리봉동 114-9,한전주,70,2025-11-28,37.4836425,126.8897779
361,구로구 가리봉동 115-120,벽부형,25,2025-11-28,37.4839268,126.8902473
362,구로구 가리봉동 115-16,벽부형,25,2025-11-28,37.4836683,126.8911711
363,구로구 가리봉동 115-17,한전주,25,2025-11-28,37.4836575,126.8910257
364,구로구 개봉동 115-5,한전주,70,2025-11-28,37.5046405,126.8463345
365,구로구 개봉동 115-24,한전주,70,2025-11-28,37.5044918,126.8467131
366,구로구 가리봉동 115-20,한전주,25,2025-11-28,37.4835017,126.8909579
367,구로구 가리봉동 115-24,벽부형,25,2025-11-28,37.4832775,126.8910320
368,구로구 가리봉동 115-24,,50,2025-11-28,37.4832775,126.8910320
369,구로구 개봉동 115-25,한전주,25,2025-11-28,37.5043889,126.8468543
370,구로구 가리봉동 115-27,한전주,25,2025-11-28,37.4833383,126.8905202
371,구로구 개봉동 416-2,한전주,70,2025-11-28,37.5045141,126.8457554
372,구로구 개봉동 109-4,한전주,100,2025-11-28,37.5053298,126.8453462
373,구로구 가리봉동 115-41,벽부형,25,2025-11-28,37.4837961,126.8906234
374,구로구 개봉동 109-4,한전주,25,2025-11-28,37.5053298,126.8453462
375,구로구 개봉동 109-4,한전주,70,2025-11-28,37.5053298,126.8453462
376,구로구 가리봉동 115-54,벽부형,25,2025-11-28,37.4840118,126.8898532
377,구로구 가리봉동 115-55,벽부형,25,2025-11-28,37.4839334,126.8896437
378,구로구 가리봉동 115-68,폴형,25,2025-11-28,37.4839382,126.8899408
379,구로구 가리봉동 115-72,한전주,25,2025-11-28,37.4837262,126.8904411
380,구로구 가리봉동 115-73,벽부형,25,2025-11-28,37.4834430,126.8903170
381,구로구 가리봉동 115-73,벽부형,25,2025-11-28,37.4834430,126.8903170
382,구로구 가리봉동 115-79,벽부형,25,2025-11-28,37.4838008,126.8898824
383,구로구 가리봉동 115-80,벽부형,25,2025-11-28,37.4837421,126.8900415
384,구로구 가리봉동 115-87,벽부형,25,2025-11-28,37.4835004,126.8906929
385,구로구 개봉동 115-10,,100,2025-11-28,37.5045014,126.8462654
386,구로구 가리봉동 115-91,한전주,50,2025-11-28,37.4831940,126.8905444
387,구로구 가리봉동 115-95,벽부형,25,2025-11-28,37.4833129,126.8907990
388,구로구 가리봉동 115ㅡ55,폴형,50,2025-11-28,37.4839334,126.8896437
389,구로구 가리봉동 116-10,벽부형,25,2025-11-28,37.4829188,126.8898965
390,구로구 개봉동 116-11,벽부형,25,2025-11-28,37.5040515,126.8474184
391,구로구 온수동 116-11,폴형,70,2025-11-28,37.4925119,126.8217197
392,구로구 구로4동 116-12,벽부형,35,2025-11-28,37.4940354,126.8923654
393,구로구 개봉동 116-18,폴형,25,2025-11-28,37.5044373,126.8472269
394,구로구 구로4동 116-2,한전주,70,2025-11-28,37.4942738,126.8919991
395,구로구 개봉동 116-15,벽부형,70,2025-11-28,37.5043227,126.8473248
396,구로구 온수동 116-1,한전주,50,2025-11-28,37.4923606,126.8210384
397,구로구 구로4동 116-2,폴형,70,2025-11-28,37.4942738,126.8919991
398,구로구 구로4동 116-20,한전주,25,2025-11-28,37.4940524,126.8921964
399,구로구 개봉동 116-20,폴형,30,2025-11-28,37.5045666,126.8469720
400,구로구 개봉동 116-20,벽부형,25,2025-11-28,37.5045666,126.8469720
401,구로구 구로4동 116-24,벽부형,70,2025-11-28,37.4940753,126.8919535
402,구로구 구로4동 116-26,벽부형,70,2025-11-28,37.4939945,126.8920126
403,구로구 구로4동 116-29,벽부형,50,2025-11-28,37.4938160,126.8921431
404,구로구 구로4동 116-29,벽부형,70,2025-11-28,37.4938160,126.8921431
405,구로구 구로4동 116-33,벽부형,20,2025-11-28,37.4939521,126.8919196
406,구로구 가리봉동 116-4,한전주,25,2025-11-28,37.4830799,126.8899876
407,구로구 구로4동 116-13,한전주,50,2025-11-28,37.4939171,126.8923404
408,구로구 가리봉동 116-8,벽부형,25,2025-11-28,37.4830692,126.8898284
409,구로구 개봉동 116-15,폴형,70,2025-11-28,37.5043227,126.8473248
410,구로구 개봉동 116-9,폴형,25,2025-11-28,37.5037936,126.8475089
411,구로구 개봉동 117-9,한전주,70,2025-11-28,37.5037976,126.8478321
412,구로구 구로4동 117-11,한전주,70,2025-11-28,37.4940641,126.8926869
413,구로구 구로4동 117-15,한전주,50,2025-11-28,37.4943139,126.8925274
414,구로구 가리봉동 117-17,한전주,50,2025-11-28,37.4829703,126.8907707
415,구로구 구로4동 117-2,폴형,25,2025-11-28,37.4944707,126.8922517
416,구로구 구로4동 117-7,벽부형,50,2025-11-28,37.4942727,126.8923243
417,구로구 개봉동 117-8,한전주,50,2025-11-28,37.5038910,126.8477907
418,구로구 온수동 59-4,한전주,50,2025-11-28,37.4917407,126.8200882
419,구로구 온수동 118-11,한전주,50,2025-11-28,37.4914360,126.8196525
420,구로구 가리봉동 118-11,한전주,50,2025-11-28,37.4825715,126.8896779
421,구로구 가리봉동 118-13,벽부형,25,2025-11-28,37.4829721,126.8904187
422,구로구 가리봉동 118-17,벽부형,25,2025-11-28,37.4828590,126.8901053
423,구로구 개봉동 416-2,한전주,50,2025-11-28,37.5045141,126.8457554
424,구로구 가리봉동 118-26,한전주,25,2025-11-28,37.4828716,126.8904636
425,구로구 개봉동 118-26,한전주,50,2025-11-28,37.5042323,126.8464179
426,구로구 가리봉동 118-40,한전주,50,2025-11-28,37.4824347,126.8897709
427,구로구 개봉동 416-2,,100,2025-11-28,37.5045141,126.8457554
428,구로구 개봉동 118-1,한전주,25,2025-11-28,37.5039801,126.8469292
429,구로구 개봉동 118-9,폴형,25,2025-11-28,37.5040842,126.8470440
430,구로구 온수동 45-54,폴형,50,2025-11-28,37.4908352,126.8210966
431,구로구 온수동 45-54,폴형,50,2025-11-28,37.4908352,126.8210966
432,구로구 구로4동 119-1,한전주,50,2025-11-28,37.4940489,126.8930610
433,구로구 온수동 45-28,벽부형,50,2025-11-28,37.4913335,126.8217252
434,구로구 구로4동 119-11,폴형,25,2025-11-28,37.4938176,126.8934591
435,구로구 개봉동 416-2,한전주,50,2025-11-28,37.5045141,126.8457554
436,구로구 개봉동 119-5,한전주,70,2025-11-28,37.5034333,126.8477113
437,구로구 구로4동 119-16,한전주,70,2025-11-28,37.4939182,126.8933558
438,구로구 개봉동 119-5,한전주,70,2025-11-28,37.5034333,126.8477113
439,구로구 온수동 45-40,폴형,50,2025-11-28,37.4911812,126.8214641
440,구로구 개봉동 119-5,벽부형,70,2025-11-28,37.5034333,126.8477113
441,구로구 개봉동 119-5,한전주,70,2025-11-28,37.5034333,126.8477113
442,구로구 개봉동 119-5,벽부형,70,2025-11-28,37.5034333,126.8477113
443,구로구 개봉동 119-44,한전주,25,2025-11-28,37.5030681,126.8471117
444,구로구 개봉동 416-168,한전주,50,2025-11-28,37.5031963,126.8469429
445,구로구 구로4동 119-7,폴형,50,2025-11-28,37.4941085,126.8933141
446,구로구 구로4동 119-9,폴형,70,2025-11-28,37.4937642,126.8935744
447,구로구 구로4동 119-9,벽부형,100,2025-11-28,37.4937642,126.8935744
448,구로구 구로4동 119-9,폴형,50,2025-11-28,37.4937642,126.8935744
449,구로구 개봉동 12-4,한전주,50,2025-11-28,37.5042401,126.8432824
450,구로구 오류동 12-1,한전주,50,2025-11-28,37.4960297,126.8423296
451,구로구 가리봉동 12-19,벽부형,35,2025-11-28,37.4860179,126.8830271
452,구로구 오류동 12-6,폴형,70,2025-11-28,37.4958035,126.8419942
453,구로구 온수동 18-12,폴형,50,2025-11-28,37.4926706,126.8230184
454,구로구 온수동 18-13,한전주,50,2025-11-28,37.4927635,126.8223770
455,구로구 오류동 10-19,폴형,50,2025-11-28,37.4958407,126.8420345
456,구로구 오류동 41-1,폴형,25,2025-11-28,37.4958234,126.8425552
457,구로구 오류동 13-56,한전주,30,2025-11-28,37.4964391,126.8420903
458,구로구 오류동 10-19,폴형,50,2025-11-28,37.4958407,126.8420345
459,구로구 구로4동 120,한전주,50,2025-11-28,37.4940988,126.8938293
460,구로구 구로4동 120,한전주,50,2025-11-28,37.4940988,126.8938293
461,구로구 온수동 121-1,폴형,50,2025-11-28,37.4940141,126.8183424
462,구로구 온수동 120-19,한전주,50,2025-11-28,37.4925783,126.8198464
463,구로구 온수동 120-1,폴형,50,2025-11-28,37.4925490,126.8198466
464,구로구 온수동 120-31,한전주,50,2025-11-28,37.4930473,126.8192277
465,구로구 온수동 120-22,벽부형,20,2025-11-28,37.4933502,126.8190115
466,구로구 개봉동 120-6,폴형,25,2025-11-28,37.5030500,126.8474924
467,구로구 개봉동 120-2,한전주,50,2025-11-28,37.5029842,126.8476735
468,구로구 구로4동 120-5,한전주,100,2025-11-28,37.4928277,126.8943697
469,구로구 온수동 120-6,한전주,50,2025-11-28,37.4927900,126.8195494
470,구로구 궁동 252-29,한전주,70,2025-11-28,37.5022947,126.8334116
471,구로구 가리봉동 121-14,벽부형,25,2025-11-28,37.4831942,126.8861759
472,구로구 가리봉동 121-17,폴형,25,2025-11-28,37.4831761,126.8864402
473,구로구 가리봉동 121-21,벽부형,25,2025-11-28,37.4830508,126.8866610
474,구로구 가리봉동 121-22,한전주,30,2025-11-28,37.4830180,126.8861978
475,구로구 가리봉동 121-23,한전주,50,2025-11-28,37.4829152,126.8861249
476,구로구 가리봉동 121-25,벽부형,50,2025-11-28,37.4829096,126.8863249
477,구로구 가리봉동 121-28,한전주,50,2025-11-28,37.4828999,126.8866463
478,구로구 가리봉동 121-30,폴형,25,2025-11-28,37.4829156,126.8868407
479,구로구 가리봉동 121-32,한전주,50,2025-11-28,37.4827462,126.8860955
480,구로구 가리봉동 121-49,한전주,25,2025-11-28,37.4826312,126.8862584
481,구로구 가리봉동 121-56,벽부형,25,2025-11-28,37.4830304,126.8863488
482,구로구 가리봉동 121-60,한전주,25,2025-11-28,37.4824718,126.8865892
483,구로구 가리봉동 121-62,한전주,25,2025-11-28,37.4824565,126.8868199
484,구로구 가리봉동 121-47,폴형,50,2025-11-28,37.4824408,126.8864647
485,구로구 궁동 252-29,한전주,50,2025-11-28,37.5022947,126.8334116
486,구로구 궁동 산10-1,폴형,70,2025-11-28,37.5028984,126.8350828
487,구로구 개봉동 440-16,한전주,25,2025-11-28,37.5027633,126.8472706
488,구로구 구로4동 122-12,폴형,50,2025-11-28,37.4930210,126.8929636
489,구로구 구로4동 122-12,벽부형,35,2025-11-28,37.4930210,126.8929636
490,구로구 구로4동 122-13,폴형,50,2025-11-28,37.4930932,126.8936950
491,구로구 가리봉동 122-15,벽부형,25,2025-11-28,37.4830142,126.8872534
492,구로구 가리봉동 122-21,벽부형,25,2025-11-28,37.4825821,126.8875577
493,구로구 가리봉동 122-22,한전주,30,2025-11-28,37.4826831,126.8876761
494,구로구 구로4동 122-22,한전주,50,2025-11-28,37.4939323,126.8929004
495,구로구 온수동 120-17,한전주,50,2025-11-28,37.4924334,126.8201410
496,구로구 가리봉동 122-4,벽부형,30,2025-11-28,37.4832254,126.8872540
497,구로구 가리봉동 122-4,벽부형,25,2025-11-28,37.4832254,126.8872540
498,구로구 가리봉동 122-6,벽부형,25,2025-11-28,37.4831230,126.8873910
499,구로구 가리봉동 122-6,벽부형,25,2025-11-28,37.4831230,126.8873910
500,구로구 가리봉동 122-7,벽부형,25,2025-11-28,37.4830962,126.8875315
501,구로구 구로4동 122-7,벽부형,70,2025-11-28,37.4938033,126.8931980
502,구로구 구로4동 122-8,폴형,70,2025-11-28,37.4936622,126.8934709
503,구로구 가리봉동 122-8,한전주,50,2025-11-28,37.4830251,126.8876588
504,구로구 가리봉동 122-8,폴형,25,2025-11-28,37.4830251,126.8876588
505,구로구 개봉동 122-15,한전주,25,2025-11-28,37.5024452,126.8473946
506,구로구 온수동 70-9,폴형,50,2025-11-28,37.4931839,126.8176256
507,구로구 구로4동 123-10,한전주,50,2025-11-28,37.4927082,126.8938908
508,구로구 구로4동 123-10,한전주,100,2025-11-28,37.4927082,126.8938908
509,구로구 구로4동 123-11,벽부형,35,2025-11-28,37.4926003,126.8937531
510,구로구 구로4동 123-12,벽부형,50,2025-11-28,37.4925209,126.8936171
511,구로구 구로4동 123-16,벽부형,70,2025-11-28,37.4928659,126.8935573
512,구로구 가리봉동 123-17,벽부형,25,2025-11-28,37.4821596,126.8886424
513,구로구 가리봉동 123-19,벽부형,25,2025-11-28,37.4823208,126.8885074
514,구로구 가리봉동 123-25,벽부형,25,2025-11-28,37.4821306,126.8883517
515,구로구 가리봉동 123-31,벽부형,25,2025-11-28,37.4820380,126.8881169
516,구로구 가리봉동 123-32,한전주,25,2025-11-28,37.4820765,126.8880843
517,구로구 가리봉동 123-33,벽부형,25,2025-11-28,37.4820221,126.8879717
518,구로구 가리봉동 123-4,벽부형,25,2025-11-28,37.4822993,126.8880514
519,구로구 가리봉동 123-50,한전주,25,2025-11-28,37.4820251,126.8893897
520,구로구 가리봉동 123-50,한전주,50,2025-11-28,37.4820251,126.8893897
521,구로구 가리봉동 123-53,벽부형,70,2025-11-28,37.4817484,126.8893430
522,구로구 가리봉동 123-55,벽부형,25,2025-11-28,37.4819498,126.8892755
523,구로구 구로4동 123-6,벽부형,35,2025-11-28,37.4929420,126.8934821
524,구로구 가리봉동 123-6,폴형,30,2025-11-28,37.4823119,126.8882409
525,구로구 가리봉동 123-62,벽부형,25,2025-11-28,37.4817072,126.8890862
526,구로구 가리봉동 123-62,벽부형,25,2025-11-28,37.4817072,126.8890862
527,구로구 가리봉동 123-66,벽부형,25,2025-11-28,37.4818697,126.8889036
528,구로구 구로4동 123-7,벽부형,70,2025-11-28,37.4928076,126.8934120
529,구로구 구로4동 123-7,벽부형,70,2025-11-28,37.4928076,126.8934120
530,구로구 구로4동 123-7,벽부형,70,2025-11-28,37.4928076,126.8934120
531,구로구 구로동 123-7,,25,2025-11-28,37.4928076,126.8934120
532,구로구 가리봉동 123-70,벽부형,70,2025-11-28,37.4816361,126.8888787
533,구로구 구로4동 123-8,벽부형,70,2025-11-28,37.4927360,126.8932718
534,구로구 구로4동 123-8,벽부형,70,2025-11-28,37.4927360,126.8932718
535,구로구 구로4동 123-8,한전주,50,2025-11-28,37.4927360,126.8932718
536,구로구 가리봉동 123-9,한전주,50,2025-11-28,37.4824932,126.8882918
537,구로구 가리봉동 124-1,한전주,70,2025-11-28,37.4824528,126.8873333
538,구로구 가리봉동 124-13,한전주,70,2025-11-28,37.4815269,126.8879938
539,구로구 가리봉동 124-17,폴형,30,2025-11-28,37.4814143,126.8878234
540,구로구 가리봉동 124-3,한전주,70,2025-11-28,37.4821267,126.8875972
541,구로구 가리봉동 125-12,한전주,70,2025-11-28,37.4803630,126.8888762
542,구로구 가리봉동 125-14,한전주,25,2025-11-28,37.4802587,126.8890131
543,구로구 가리봉동 125-15,한전주,50,2025-11-28,37.4800727,126.8888802
544,구로구 가리봉동 125-16,벽부형,25,2025-11-28,37.4801743,126.8887218
545,구로구 가리봉동 125-2,한전주,50,2025-11-28,37.4811780,126.8881429
546,구로구 가리봉동 125-24,한전주,25,2025-11-28,37.4803761,126.8883431
547,구로구 가리봉동 125-24,벽부형,25,2025-11-28,37.4803761,126.8883431
548,구로구 가리봉동 125-35,폴형,25,2025-11-28,37.4809620,126.8879644
549,구로구 가리봉동 125-4,한전주,70,2025-11-28,37.4810140,126.8884748
550,구로구 가리봉동 125-40,폴형,50,2025-11-28,37.4810614,126.8878854
551,구로구 가리봉동 125-5,벽부형,25,2025-11-28,37.4809284,126.8883559
552,구로구 가리봉동 125-6,한전주,70,2025-11-28,37.4808954,126.8885693
553,구로구 구로4동 125-70,한전주,50,2025-11-28,37.4931294,126.8941322
554,구로구 가리봉동 125-8,벽부형,25,2025-11-28,37.4806361,126.8885902
555,구로구 가리봉동 125-9,한전주,70,2025-11-28,37.4806902,126.8887349
556,구로구 구로5동 1253,한전주,25,2025-11-28,37.5011403,126.8840984
557,구로구 구로5동 1255,벽부형,70,2025-11-28,37.5005201,126.8860405
558,구로구 구로5동 1255,벽부형,70,2025-11-28,37.5005201,126.8860405
559,구로구 구로5동 1255,벽부형,70,2025-11-28,37.5005201,126.8860405
560,구로구 구로3동 1256,폴형,50,2025-11-28,37.4882614,126.8962108
561,구로구 구로동 1257,폴형,50,2025-11-28,37.4920248,126.8940683
562,구로구 구로동 1257,폴형,50,2025-11-28,37.4920248,126.8940683
563,구로구 구로1동 1259,한전주,50,2025-11-28,37.4902914,126.8769055
564,구로구 구로동 1259,한전주,50,2025-11-28,37.4902914,126.8769055
565,구로구 개봉동 126-16,벽부형,50,2025-11-28,37.5021619,126.8489411
566,구로구 개봉동 123-6,한전주,50,2025-11-28,37.5020699,126.8486239
567,구로구 개봉동 126-26,한전주,50,2025-11-28,37.5018855,126.8485883
568,구로구 가리봉동 126-26,폴형,25,2025-11-28,37.4809253,126.8889379
569,구로구 개봉동 128-23,벽부형,70,2025-11-28,37.5016785,126.8483864
570,구로구 가리봉동 126-27,폴형,25,2025-11-28,37.4809146,126.8888496
571,구로구 가리봉동 126-3,폴형,70,2025-11-28,37.4814595,126.8888485
572,구로구 가리봉동 126-42,벽부형,25,2025-11-28,37.4810090,126.8896222
573,구로구 가리봉동 126-45,벽부형,25,2025-11-28,37.4807034,126.8895887
574,구로구 가리봉동 126-50,한전주,25,2025-11-28,37.4808965,126.8893620
575,구로구 가리봉동 126-52,한전주,25,2025-11-28,37.4808443,126.8892090
576,구로구 가리봉동 126-53,벽부형,25,2025-11-28,37.4807557,126.8892483
577,구로구 가리봉동 126-55,벽부형,25,2025-11-28,37.4805727,126.8893500
578,구로구 구로3동 1260,한전주,50,2025-11-28,37.4898459,126.8938805
