등번호,위도값,경도값
명일동이마트2,37.55508894,127.1560115
명일동이마트3,37.55507804,127.155737
명일동이마트4,37.55504032,127.1553012
명일동이마트5,37.55500902,127.1551258
명일동이마트6,37.55496208,127.1548512
명일동이마트7,37.55492867,127.1545626
미관광장,37.55312031,127.1542618
미관광장,37.55377553,127.1544583
미관광장,37.55367803,127.1549504
미관광장,37.55360637,127.1546277
미관광장,37.55356758,127.1550068
미관광장,37.55354564,127.1545569
미관광장,37.55352065,127.1547238
미관광장67,37.55481403,127.1543813
미관광장68,37.5546271,127.1543611
미관광장69,37.55447169,127.1543466
미관광장73,37.55435074,127.1538229
미관광장74,37.55437136,127.153557
미관광장76,37.55432727,127.1562589
상일동000,37.54980603,127.1803054
상일동001,37.5469059,127.1672431
상일동002,37.5468902,127.1675714
상일동003,37.5468752,127.1680016
상일동004,37.5469475,127.1680348
상일동005,37.5467249,127.1684107
상일동007,37.5466273,127.1686268
상일동008,37.5466088,127.1685591
상일동009,37.5462199,127.1683484
상일동010,37.546373,127.1683467
상일동012,37.5465147,127.1679943
상일동013,37.5465946,127.1678123
상일동014,37.5465929,127.1675747
상일동015,37.5462964,127.1676912
상일동016,37.5459734,127.1678985
상일동018,37.5461016,127.16818
상일동019,37.5460571,127.1682597
상일동020,37.5459507,127.1685098
상일동021,37.5458888,127.1686802
상일동022,37.5458458,127.1689636
상일동023,37.5457124,127.1692254
상일동024,37.5459287,127.169223
상일동025,37.546297,127.1690718
상일동026,37.5462774,127.1688344
상일동027,37.546321,127.1686302
명일1동206,37.5445059,127.1453272
명일1동207,37.5445576,127.1449871
명일1동208,37.5446626,127.1445559
길동479,37.5402507,127.1450136
길동481,37.5401731,127.145501
길동482,37.5399576,127.1456053
길동483,37.5401567,127.1457276
길동484,37.5398072,127.1459918
길동485,37.5400511,127.1460682
길동486,37.5404214,127.1461885
길동487,37.5401267,127.1465653
길동488,37.5401159,127.1475612
길동489,37.5398992,127.1474957
길동490,37.5394747,127.1473648
길동491,37.539132,127.1473121
길동492,37.5392202,127.1470508
길동493,37.5392896,127.1466766
길동494,37.5390056,127.1472796
길동495,37.5387075,127.1471811
길동496,37.5384456,127.1470936
길동497,37.5382825,127.146971
길동499,37.5383865,127.146404
길동500,37.5386587,127.1466612
길동501,37.5380806,127.1464641
길동502,37.5382014,127.1469719
길동503,37.5379577,127.1469068
길동504,37.5377866,127.1469313
길동505,37.5374972,127.1467762
길동506,37.5372533,127.1466885
길동507,37.5372978,127.1466201
길동508,37.537359,127.1463591
길동509,37.5375849,127.1464471
길동511,37.5377922,127.146456
길동512,37.5369733,127.1466011
길동513,37.5368558,127.1465572
길동514,37.536621,127.1464807
길동515,37.5365213,127.1463913
길동516,37.5368975,127.1460815
길동519,37.5362764,127.1461678
길동523,37.5362802,127.1466995
길동524,37.5366505,127.1468198
길동525,37.5367329,127.1469999
길동526,37.5368521,127.1472927
명일1동021,37.5508194,127.1424259
명일1동022,37.5515587,127.1424853
명일1동023,37.5515835,127.1421795
명일1동024,37.5515993,127.1418737
명일1동025,37.5516157,127.1416585
명일1동026,37.5519856,127.1417222
명일1동027,37.5519531,127.1422092
명일1동028,37.5519375,127.1425376
명일1동029,37.5521539,127.1425577
명일1동030,37.5524063,127.1425775
명일1동031,37.5524051,127.1424077
명일1동032,37.5524297,127.1420793
명일1동033,37.5525831,127.1421001
명일1동034,37.5524451,127.1417169
명일1동035,37.5525984,127.1417265
명일1동036,37.5523544,127.1416274
명일1동037,37.5530806,127.1423661
명일1동038,37.5526769,127.1426084
명일1동039,37.5527463,127.1422454
명일1동040,37.5530735,127.1426378
명일1동041,37.5532989,127.1426465
명일1동042,37.5535694,127.1426774
명일1동043,37.554287,127.1434727
명일1동044,37.5542882,127.1436425
명일1동045,37.5540635,127.143713
명일1동046,37.5539903,127.1435667
길동442,37.5382992,127.1455337
길동443,37.538533,127.1454745
길동444,37.5385078,127.1457237
길동445,37.5384732,127.1459278
길동446,37.5382123,127.1459873
길동447,37.5379416,127.1459338
길동448,37.5387182,127.1461626
길동450,37.5386062,127.1456321
길동451,37.5386102,127.1449304
길동452,37.5386373,127.1449415
길동453,37.5386707,127.144579
길동454,37.5386978,127.14459
길동455,37.5387405,127.1442613
길동456,37.5387586,127.1442725
길동457,37.5388106,127.143989
길동458,37.5388454,127.1438188
길동459,37.5390137,127.1446656
길동460,37.5393635,127.1444353
길동460,37.5393635,127.1444353
길동461,37.5393479,127.1447749
길동462,37.5392144,127.1450028
길동463,37.5391622,127.1452636
길동464,37.5389132,127.1457191
길동465,37.5390939,127.1457849
길동466,37.5392923,127.1458053
길동467,37.539419,127.1458831
길동468,37.5393766,127.146257
길동469,37.5392421,127.146349
길동470,37.5395131,127.1464365
길동471,37.5397208,127.146502
길동472,37.5395455,127.1459269
길동473,37.5395247,127.1455537
길동474,37.5395768,127.1452815
길동475,37.5395014,127.1448184
길동476,37.5396459,127.1448621
길동476,37.5396459,127.1448621
길동477,37.5398353,127.1448938
길동478,37.5401936,127.1445956
둔촌2동495,37.52774479,127.1444689
둔촌2동496,37.5321884,127.1430972
둔촌2동497,37.52751514,127.1453014
둔촌2동498,37.53055676,127.1456113
둔촌2동499,37.52941332,127.143089
둔촌2동500,37.53279517,127.1405103
둔촌2동501,37.53214371,127.1482788
둔촌2동502,37.53237683,127.147394
둔촌2동503,37.53162402,127.1495619
둔촌2동504,37.53303968,127.1469003
둔촌2동505,37.53298987,127.1471038
둔촌2동506,37.53139555,127.1485432
둔촌2동507,37.53311702,127.1480969
둔촌2동508,37.53614613,127.1502752
둔촌2동509,37.53616288,127.1512738
둔촌2동510,37.53605897,127.1497405
둔촌2동511,37.52836322,127.1452931
둔촌2동512,37.52810904,127.1393956
둔촌2동513,37.52995551,127.1398855
둔촌2동515,37.53082727,127.1454421
둔촌2동516,37.53132907,127.1383721
둔촌2동517,37.53230026,127.1399748
둔촌2동518,37.52798204,127.1457053
둔촌2동519,37.53314145,127.1410172
둔촌2동520,37.53310789,127.1408276
둔촌2동521,37.53300012,127.1442754
둔촌2동527,37.53273476,127.1420517
둔촌2동529,37.53089242,127.1399948
둔촌2동530,37.53323738,127.1436592
둔촌2동535,37.5313627,127.1407928
로데오거리1-1,37.54014385,127.1277098
로데오거리1-10,37.53884445,127.1274389
로데오거리1-11,37.53877487,127.1272124
로데오거리1-12,37.53850909,127.127195
로데오거리1-13,37.53844402,127.126963
로데오거리1-14,37.53812876,127.1268747
로데오거리1-15,37.53801865,127.1266341
로데오거리1-2,37.5400985,127.1279898
로데오거리1-3,37.54003791,127.1277775
로데오거리1-4,37.53989363,127.1278876
로데오거리1-5,37.53976769,127.1277063
로데오거리1-6,37.53963696,127.1277825
로데오거리1-7,37.53938042,127.1275557
로데오거리1-8,37.53925868,127.1276545
로데오거리1-9,37.539045,127.1273657
명일1동001,37.5509332,127.140727
명일1동002,37.5511116,127.140476
명일1동003,37.5514461,127.1406306
명일1동004,37.5515631,127.1406179
명일1동005,37.55179,127.1408417
명일1동006,37.55202395,127.1411716
명일1동007,37.5525064,127.1414672
명일1동008,37.5522709,127.1413002
명일1동009,37.5520004,127.1412693
명일1동010,37.5516996,127.1407974
명일1동011,37.5516216,127.1412284
명일1동012,37.5513431,127.1413334
명일1동013,37.5510185,127.1413032
명일1동014,37.5513001,127.1416169
명일1동015,37.551229,127.1417535
명일1동016,37.5512128,127.1420026
명일1동018,37.5511797,127.1424104
명일1동019,37.551144,127.1424561
명일1동020,37.5509907,127.1424466
둔촌2동432,37.5361138,127.1498697
둔촌2동433,37.5361602,127.1500502
둔촌2동434,37.5361993,127.1504797
둔촌2동435,37.5362294,127.1509094
둔촌2동436,37.532318,127.1457942
둔촌2동437,37.528689,127.1423621
둔촌2동439,37.5308146,127.1397695
둔촌2동440,37.5313066,127.1429997
둔촌2동441,37.5312717,127.1431472
둔촌2동442,37.5312013,127.1433856
둔촌2동443,37.5284038,127.1427953
둔촌2동444,37.5284232,127.1429874
둔촌2동445,37.528813,127.1395888
둔촌2동446,37.5284607,127.1394683
둔촌2동447,37.5282619,127.1393914
둔촌2동448,37.5276154,127.148416
둔촌2동449,37.527617,127.1486422
둔촌2동450,37.5276186,127.1488685
둔촌2동451,37.5276203,127.1490948
둔촌2동452,37.5276219,127.149321
둔촌2동453,37.5276235,127.1495473
둔촌2동453(2),37.5302091,127.1382829
둔촌2동454,37.5276251,127.1497622
둔촌2동455,37.5276267,127.1499885
둔촌2동457,37.52854339,127.1489307
둔촌2동458,37.5289906,127.1491924
둔촌2동459,37.5317273,127.1513563
둔촌2동460,37.5317833,127.1516272
둔촌2동461,37.5319287,127.1517953
둔촌2동462,37.5319306,127.1520555
둔촌2동463,37.5319776,127.1523265
둔촌2동464,37.5320515,127.1525859
둔촌2동465,37.5321075,127.1528569
둔촌2동466,37.5321456,127.1531506
둔촌2동467,37.5327323,127.1532911
둔촌2동468,37.5324993,127.1534634
둔촌2동469,37.5322378,127.1534324
둔촌2동470,37.5364535,127.1520044
둔촌2동471,37.5364394,127.1525477
둔촌2동472,37.5364147,127.1528761
둔촌2동473,37.5363542,127.1532389
둔촌2동474,37.5363931,127.1536345
둔촌2동475,37.5363962,127.1540644
둔촌2동476,37.5362691,127.1551974
둔촌2동477,37.536692,127.1551134
둔촌2동478,37.5369461,127.1553595
둔촌2동479,37.5373268,127.1556833
둔촌2동480,37.5373794,127.155479
둔촌2동481,37.5374546,127.1559082
둔촌2동482,37.5371136,127.1523251
둔촌2동483,37.537384,127.1523333
둔촌2동484,37.53004,127.139801
둔촌2동485,37.52937059,127.1392679
둔촌2동486,37.53557581,127.1470495
둔촌2동487,37.5289759,127.1409333
둔촌2동488,37.52842749,127.138675
둔촌2동489,37.52892747,127.138741
둔촌2동489,37.52892747,127.138741
둔촌2동489,37.52892747,127.138741
둔촌2동491,37.53133836,127.1400408
둔촌2동492,37.53347353,127.1529202
둔촌2동493,37.5292245,127.1389932
둔촌2동494,37.52776314,127.1442045
둔촌2동495,37.52774479,127.1444689
둔촌2동279,37.5267494,127.1470342
둔촌2동281,37.5263865,127.1466876
둔촌2동368,37.5330974,127.1476636
둔촌2동369,37.5328803,127.1475416
둔촌2동370,37.5327103,127.1477132
둔촌2동371,37.5326991,127.1474078
둔촌2동372,37.5328691,127.1472475
둔촌2동373,37.5331203,127.1470862
둔촌2동375,37.5332166,127.1467005
둔촌2동376,37.533245,127.1468925
둔촌2동377,37.5332748,127.1472768
둔촌2동378,37.5332408,127.1475601
둔촌2동379,37.5333845,127.1474906
둔촌2동380,37.5336288,127.1476349
둔촌2동381,37.5338367,127.147723
둔촌2동382,37.5341613,127.1477533
둔촌2동383,37.5343239,127.147808
둔촌2동384,37.5346311,127.147929
둔촌2동385,37.53473,127.1478939
둔촌2동386,37.5348009,127.1477347
둔촌2동387,37.5350335,127.1475058
둔촌2동388,37.5353115,127.1473216
둔촌2동389,37.5354541,127.1470937
둔촌2동391,37.5352032,127.1472889
둔촌2동392,37.5350648,127.1468492
둔촌2동393,37.5349458,127.1465903
둔촌2동394,37.5348449,127.1463312
둔촌2동395,37.5347988,127.1461959
둔촌2동396,37.5349425,127.1461264
둔촌2동397,37.5349047,127.1458779
둔촌2동398,37.5347416,127.1457553
둔촌2동399,37.5350604,127.1462382
둔촌2동400,37.5352705,127.1466318
둔촌2동401,37.5346242,127.1482233
둔촌2동402,37.534509,127.1484848
둔촌2동403,37.5344295,127.148712
둔촌2동404,37.5341943,127.1485789
둔촌2동405,37.5338512,127.148481
둔촌2동406,37.5336238,127.1481894
둔촌2동407,37.5333342,127.1480116
둔촌2동408,37.5340178,127.1491014
둔촌2동409,37.5339474,127.1493285
둔촌2동410,37.5338518,127.1498161
둔촌2동411,37.5337903,127.1500431
둔촌2동412,37.5337379,127.15027
둔촌2동413,37.534137,127.1493829
둔촌2동414,37.5341656,127.1496089
둔촌2동415,37.5343625,127.1494143
둔촌2동416,37.5344412,127.1490853
둔촌2동417,37.5345204,127.1488241
둔촌2동418,37.5348014,127.1490472
둔촌2동419,37.5346705,127.1496484
둔촌2동420,37.5349555,127.1491813
둔촌2동421,37.5352629,127.1493249
둔촌2동422,37.5354691,127.1491755
둔촌2동423,37.5356389,127.1489925
둔촌2동424,37.5358363,127.1488771
둔촌2동425,37.5360336,127.1487391
둔촌2동426,37.5359817,127.1490452
둔촌2동427,37.5360644,127.1492592
둔촌2동428,37.5364,127.1495722
둔촌2동429,37.5361022,127.1495077
둔촌2동430,37.5357322,127.1494327
둔촌2동431,37.5355787,127.1493892
길동621,37.5441985,127.1489293
길동622,37.5444054,127.1488704
길동623,37.5445762,127.1488232
길동625,37.5450961,127.1484438
길동626,37.5454301,127.1485306
길동627,37.544482,127.1482584
길동628,37.544166,127.1481602
길동629,37.5436782,127.147996
길동630,37.5432644,127.1480912
길동632,37.543433,127.1477272
길동633,37.5434935,127.1473757
길동634,37.5434195,127.1471049
길동635,37.5432401,127.1472201
길동636,37.5431573,127.1469834
길동637,37.5430063,127.1472794
둔촌2동221,37.5337761,127.1430734
둔촌2동222,37.5336802,127.1435157
둔촌2동223,37.5337799,127.1436051
둔촌2동224,37.5339267,127.1439655
둔촌2동225,37.534055,127.1442695
둔촌2동226,37.5340562,127.1444279
둔촌2동227,37.5339949,127.1446776
둔촌2동228,37.5333524,127.1443002
둔촌2동229,37.533458,127.1439482
둔촌2동230,37.5335849,127.1440486
둔촌2동231,37.5336184,127.1436975
둔촌2동232,37.5330767,127.1435452
둔촌2동233,37.5331066,127.1439409
둔촌2동234,37.5328262,127.143797
둔촌2동235,37.5326635,127.143731
둔촌2동236,37.5325984,127.1434489
둔촌2동237,37.5323663,127.1437457
둔촌2동239,37.5321577,127.1435671
둔촌2동240,37.5321747,127.1434198
둔촌2동242,37.5320228,127.1435912
둔촌2동243,37.5286566,127.1428716
둔촌2동244,37.5283706,127.1431917
둔촌2동245,37.5285785,127.1432798
둔촌2동246,37.528727,127.1438891
둔촌2동247,37.5286391,127.1441842
둔촌2동248,37.5286141,127.1444674
둔촌2동249,37.5286255,127.1447953
둔촌2동250,37.5284272,127.1447863
둔촌2동251,37.5280473,127.144587
둔촌2동252,37.5281265,127.1443259
둔촌2동253,37.5279541,127.1441581
둔촌2동254,37.5277243,127.144783
둔촌2동255,37.5276979,127.1448625
둔촌2동256,37.5276803,127.1449306
둔촌2동257,37.5279155,127.1450523
둔촌2동258,37.5279953,127.1448704
둔촌2동259,37.5282319,127.1451958
둔촌2동260,37.5282244,127.1454109
둔촌2동261,37.5280345,127.1453112
둔촌2동262,37.5278633,127.1453132
둔촌2동263,37.5276828,127.14527
둔촌2동264,37.5275677,127.1455541
둔촌2동265,37.5277666,127.1456424
둔촌2동266,37.5277313,127.1457446
둔촌2동269,37.52812611,127.1457735
둔촌2동219,37.5332646,127.1421288
둔촌2동274,37.5278054,127.1472711
둔촌2동277,37.5274804,127.1471843
둔촌2동278,37.5271368,127.1470298
길동813,37.5421082,127.1432632
길동815,37.5443451,127.1492671
길동816,37.54457,127.149208
길동817,37.5447695,127.1493868
길동818,37.544933,127.1495773
길동819,37.54511194,127.1495945
길동820,37.5435163,127.1455422
길동821,37.544044,127.1437482
둔촌2동167,37.5325454,127.1398628
둔촌2동168,37.5326376,127.1401559
둔촌2동169,37.5327708,127.1398941
둔촌2동170,37.5328456,127.1402666
둔촌2동171,37.5329985,127.1402196
둔촌2동172,37.5331323,127.1400371
둔촌2동173,37.5323647,127.1398083
둔촌2동174,37.532453,127.139547
둔촌2동176,37.5329315,127.1396773
둔촌2동177,37.5332206,127.1397871
둔촌2동178,37.5334285,127.1398753
둔촌2동179,37.5331707,127.1403648
둔촌2동180,37.5329906,127.1403781
둔촌2동181,37.5329314,127.1409106
둔촌2동182,37.5326588,127.1405969
둔촌2동183,37.5326884,127.1409473
둔촌2동184,37.5325246,127.1407229
둔촌2동185,37.5334864,127.141651
둔촌2동186,37.5332263,127.1418124
둔촌2동187,37.5330558,127.1419049
둔촌2동188,37.5328583,127.142009
둔촌2동189,37.532562,127.1421594
둔촌2동190,37.5324687,127.1417192
둔촌2동191,37.5322179,127.1419258
둔촌2동192,37.5323197,127.142298
둔촌2동193,37.5321047,127.1424588
둔촌2동194,37.531979,127.1425282
둔촌2동195,37.5318598,127.1422353
둔촌2동196,37.5317946,127.1419419
둔촌2동197,37.5318264,127.1426091
둔촌2동198,37.5317095,127.1426331
둔촌2동199,37.5315749,127.1427138
둔촌2동200,37.5312045,127.1425823
둔촌2동201,37.5313872,127.1429309
둔촌2동202,37.5315678,127.1429741
둔촌2동203,37.5319377,127.1430491
둔촌2동204,37.5320732,127.1430928
둔촌2동205,37.5322356,127.1431249
둔촌2동206,37.5324884,127.1431899
둔촌2동207,37.5324948,127.1428278
둔촌2동208,37.5325652,127.1426007
둔촌2동209,37.5325736,127.1425101
둔촌2동210,37.5327047,127.1431987
둔촌2동211,37.5329576,127.1432751
둔촌2동212,37.5332103,127.1433287
둔촌2동213,37.5332169,127.1430005
둔촌2동214,37.5332734,127.1433393
둔촌2동215,37.533525,127.1432459
둔촌2동216,37.5335507,127.1430646
둔촌2동217,37.533385,127.1425687
둔촌2동218,37.5333387,127.1423995
길동616,37.5429748,127.1491695
길동617,37.5432281,127.1493024
길동618,37.5434348,127.1492322
길동619,37.5436863,127.1491162
길동620,37.5439199,127.149023
둔촌2동164,37.5325587,127.1404623
둔촌2동165,37.5322682,127.1401601
둔촌2동166,37.5324019,127.1399662
길동558,37.5397136,127.148007
길동559,37.5399847,127.1481171
길동560,37.5400101,127.1478792
길동561,37.5401376,127.1480701
길동562,37.5402917,127.1481928
길동563,37.5403449,127.1505912
길동564,37.5400753,127.1506848
길동565,37.5398417,127.1507779
길동566,37.539644,127.1508481
길동567,37.5394283,127.1509297
길동568,37.5392216,127.151
길동569,37.539386,127.1513149
길동570,37.5390134,127.1508665
길동571,37.53885,127.15071
길동572,37.5388331,127.1508573
길동573,37.5385817,127.1509846
길동574,37.538456,127.1510426
길동575,37.5384854,127.1513817
길동576,37.5385508,127.1516978
길동576,37.5385508,127.1516978
길동577,37.5385427,127.1518224
길동578,37.5387147,127.1519336
길동579,37.5384255,127.1518237
길동580,37.5385259,127.1507363
길동581,37.5385694,127.1505208
길동582,37.5383169,127.150501
길동583,37.5380649,127.1505378
길동584,37.5379299,127.150562
길동585,37.5386045,127.1503959
길동586,37.5386569,127.1501577
길동587,37.5387354,127.149806
길동588,37.5387406,127.1492741
길동589,37.5383433,127.1491542
길동591,37.5380178,127.1489994
길동592,37.5380154,127.1486713
길동593,37.5407737,127.1488097
길동594,37.5409359,127.1488192
길동595,37.5410531,127.1488292
길동596,37.5413777,127.1488595
길동597,37.54167995,127.1489455
길동598,37.5417655,127.1489003
길동599,37.541774,127.1488323
길동600,37.5418263,127.1485828
길동601,37.5418697,127.148356
길동603,37.5419306,127.1480611
길동604,37.5419023,127.1478803
길동609,37.5428131,127.1479832
길동610,37.5424368,127.1482816
길동611,37.542175,127.1482054
길동612,37.5427986,127.1484699
길동613,37.5429248,127.1484798
길동614,37.542782,127.1486738
길동615,37.5428562,127.1489672
길동804,37.5400561,127.1368345
길동805,37.5434764,127.1449994
길동807,37.5389794,127.1424142
길동808,37.5439431,127.1447452
길동809,37.5420692,127.1447892
길동810,37.5418523,127.1447011
길동811,37.5415993,127.1446022
길동812,37.539728,127.1474977
길동789,37.5421073,127.1425821
길동790,37.54248071,127.1425624
길동791,37.5426572,127.1426211
길동792,37.543055,127.1427976
길동793,37.5434084,127.142847
길동794,37.54325081,127.142776
길동795,37.5436781,127.1429942
길동796,37.5438317,127.143049
길동797,37.5439396,127.1430251
길동798,37.544001,127.1427868
길동799,37.5440211,127.1430808
길동800,37.5441674,127.1433733
길동801,37.5443374,127.1432016
길동802,37.5442858,127.1435417
길동803,37.5447349,127.1433442
둔촌2동114,37.5297355,127.1412979
둔촌2동115,37.5299339,127.1413296
둔촌2동116,37.5300042,127.1410799
둔촌2동117,37.5297595,127.1408903
둔촌2동118,37.5300741,127.1407736
둔촌2동119,37.5300912,127.140649
둔촌2동120,37.5298459,127.1403689
둔촌2동121,37.5296825,127.1402124
둔촌2동122,37.5294557,127.14
둔촌2동123,37.5292464,127.1397196
둔촌2동124,37.5305359,127.1410851
둔촌2동125,37.5306813,127.1412532
둔촌2동126,37.5304656,127.1413348
둔촌2동127,37.5303918,127.1410981
둔촌2동128,37.5300597,127.1412716
둔촌2동129,37.5301783,127.1414852
둔촌2동130,37.5299539,127.1416009
둔촌2동131,37.529748,127.1417843
둔촌2동132,37.5299471,127.1419065
둔촌2동133,37.5302346,127.14179
둔촌2동134,37.5304767,127.1416176
둔촌2동135,37.530737,127.1414788
둔촌2동136,37.5308289,127.1417267
둔촌2동137,37.5305496,127.1417412
둔촌2동138,37.5303622,127.1419809
둔촌2동138,37.5303622,127.1419809
둔촌2동139,37.530084,127.1421425
둔촌2동140,37.5299317,127.1422574
둔촌2동141,37.5300331,127.142573
둔촌2동142,37.530221,127.1423899
둔촌2동143,37.530471,127.1420815
둔촌2동144,37.5306415,127.141989
둔촌2동145,37.5309118,127.1419746
둔촌2동147,37.5310638,127.1418145
둔촌2동148,37.5311987,127.141779
둔촌2동149,37.5314322,127.1416745
둔촌2동151,37.5313578,127.1413586
둔촌2동152,37.5312138,127.1413828
둔촌2동153,37.5308908,127.1415676
둔촌2동154,37.531501,127.1412212
둔촌2동155,37.5316806,127.1411399
둔촌2동156,37.5318063,127.1410706
둔촌2동157,37.5321922,127.1408625
둔촌2동158,37.5324123,127.1413918
둔촌2동159,37.5323658,127.1411886
둔촌2동160,37.5323185,127.1408837
둔촌2동161,37.5322622,127.1405788
둔촌2동162,37.5322598,127.1402394
둔촌2동163,37.532414,127.1403847
길동528,37.5371084,127.1478443
길동529,37.5370799,127.1476409
길동530,37.5371929,127.1470626
길동531,37.5369852,127.146997
길동533,37.5376356,127.1472273
길동534,37.5378708,127.1473604
길동535,37.5376201,127.1475782
길동536,37.5377829,127.1476669
길동537,37.53793112,127.1476934
길동538,37.5373427,127.1478416
길동539,37.5376588,127.1479512
길동541,37.5380566,127.1481277
길동542,37.5380994,127.1478217
길동543,37.5381617,127.1477192
길동544,37.5381959,127.1474585
길동546,37.5382859,127.1474462
길동547,37.5386287,127.1474989
길동549,37.5385232,127.1478622
길동550,37.5385244,127.1480319
길동551,37.5385252,127.148145
길동552,37.5382552,127.148182
길동553,37.5388313,127.1481076
길동554,37.5390202,127.1480602
길동555,37.5391441,127.1477533
길동556,37.5393175,127.1480455
길동557,37.5394795,127.148021
길동750,37.5429758,127.1443035
길동751,37.542961,127.1447564
길동752,37.5435753,127.1449757
길동753,37.5435813,127.1445569
길동754,37.5437707,127.1445774
길동756,37.544175,127.1444257
길동757,37.5440868,127.1446869
길동758,37.5440355,127.145061
길동759,37.5439457,127.1451073
길동760,37.5442619,127.1452281
길동761,37.5443815,127.1455663
길동762,37.5439039,127.1455604
길동763,37.5441514,127.1448899
길동764,37.5444919,127.1446257
길동766,37.5445952,127.1439682
길동767,37.544288,127.1438472
길동768,37.5438723,127.1436822
길동769,37.5438266,127.1435922
길동770,37.5436286,127.1436284
길동771,37.5433215,127.1435188
길동772,37.5429064,127.143433
길동773,37.5429502,127.1432628
길동774,37.5424816,127.1432568
길동775,37.5423182,127.1430889
길동776,37.5421647,127.1430454
길동777,37.5420109,127.1429566
길동778,37.5412578,127.142241
길동779,37.5412505,127.1424787
길동779,37.5412505,127.1424787
길동780,37.5414751,127.1423856
길동781,37.5416643,127.1423722
길동782,37.54172906,127.1419924
길동783,37.5417416,127.1418621
길동784,37.5416514,127.1418405
길동785,37.5418078,127.1422913
길동786,37.5419242,127.1421881
길동787,37.5420868,127.1422429
길동788,37.5421686,127.1423438
둔촌2동340,37.5329044,127.1458893
둔촌2동341,37.5328165,127.1461958
둔촌2동342,37.5327641,127.1464227
둔촌2동344,37.5324788,127.1468446
둔촌2동345,37.5323996,127.1471171
둔촌2동346,37.532554,127.1472737
둔촌2동347,37.5326613,127.1471594
둔촌2동348,37.5322778,127.1477181
둔촌2동349,37.5320251,127.1476531
둔촌2동350,37.5322084,127.1480923
둔촌2동351,37.5321123,127.1485007
둔촌2동352,37.5320595,127.1486823
둔촌2동353,37.5313627,127.1407928
둔촌2동354,37.5318572,127.1493748
둔촌2동355,37.5317956,127.1495792
둔촌2동356,37.531878,127.1485034
둔촌2동357,37.531626,127.1485402
둔촌2동358,37.5323616,127.1480906
둔촌2동359,37.5325422,127.1481451
둔촌2동360,37.5326325,127.1481667
둔촌2동361,37.5329484,127.1482423
둔촌2동362,37.5331018,127.1482745
둔촌2동363,37.5331412,127.148738
둔촌2동364,37.5331695,127.1489187
둔촌2동365,37.5332539,127.1493703
둔촌2동366,37.5329605,127.149928
둔촌2동367,37.5331084,127.147935
둔촌2동078,37.5309321,127.1410466
둔촌2동079,37.5304626,127.1409162
둔촌2동080,37.530559,127.1405531
둔촌2동081,37.5308031,127.1406634
둔촌2동082,37.5309103,127.1405377
둔촌2동083,37.53035558,127.1406188
둔촌2동084,37.530277,127.1401829
둔촌2동085,37.5302755,127.1399793
둔촌2동086,37.5301396,127.1398677
둔촌2동087,37.5299672,127.1397113
둔촌2동088,37.5298616,127.1400519
둔촌2동089,37.5300695,127.1401401
둔촌2동090,37.5298316,127.139645
둔촌2동091,37.5297838,127.1392721
둔촌2동092,37.5294404,127.139129
둔촌2동093,37.5286233,127.1395231
둔촌2동094,37.528874,127.1393052
둔촌2동095,37.5289931,127.1395754
둔촌2동096,37.5291205,127.1397436
둔촌2동097,37.5289975,127.1401863
둔촌2동098,37.5289439,127.1402435
둔촌2동099,37.5289272,127.1404247
둔촌2동100,37.5288484,127.1407424
둔촌2동101,37.5282714,127.1406924
둔촌2동102,37.5280183,127.1405935
둔촌2동103,37.5281276,127.1407506
둔촌2동104,37.5283534,127.1408273
둔촌2동105,37.5285071,127.1408934
둔촌2동106,37.5287239,127.1409701
둔촌2동107,37.5287608,127.1410828
둔촌2동108,37.5286997,127.141355
둔촌2동109,37.5286297,127.14165
둔촌2동110,37.5285531,127.1422732
둔촌2동111,37.5291752,127.1410781
둔촌2동112,37.529455,127.1411427
둔촌2동113,37.5295642,127.1412886
길동527,37.5369917,127.1479022
길동744,37.5419122,127.1442591
길동745,37.5417843,127.1440229
길동746,37.542681,127.1446577
길동747,37.5427588,127.1442042
길동748,37.5428024,127.1440113
길동749,37.5430546,127.1439858
둔촌2동025,37.5300594,127.1387598
둔촌2동026,37.5301949,127.1388035
둔촌2동027,37.5304089,127.1384956
둔촌2동028,37.5304513,127.1381331
둔촌2동029,37.5299274,127.1391913
둔촌2동030,37.530145,127.1393811
둔촌2동031,37.530398,127.1394688
둔촌2동032,37.530541,127.1393087
둔촌2동033,37.5306287,127.1389796
둔촌2동034,37.5307069,127.1385827
둔촌2동035,37.5307767,127.1382764
둔촌2동036,37.5308555,127.1379587
둔촌2동037,37.5313618,127.1381905
둔촌2동038,37.5312748,127.1386101
둔촌2동039,37.5313745,127.1386995
둔촌2동040,37.5317095,127.1389219
둔촌2동041,37.5318418,127.1385244
둔촌2동042,37.5316155,127.1383799
둔촌2동043,37.5319122,127.1382973
둔촌2동044,37.5326004,127.1387646
둔촌2동045,37.5325658,127.1389574
둔촌2동046,37.5325135,127.1392069
둔촌2동047,37.5324057,127.1392421
둔촌2동048,37.5320708,127.1390422
둔촌2동049,37.53179,127.1388305
둔촌2동050,37.5316484,127.1391942
둔촌2동051,37.5312958,127.1390285
둔촌2동052,37.5310527,127.1390539
둔촌2동053,37.5308427,127.1386716
둔촌2동054,37.530791,127.1390004
둔촌2동055,37.5307299,127.1392726
둔촌2동056,37.5311363,127.1393924
둔촌2동057,37.5315698,127.1395345
