관리부서,관리번호,사용목적,소재지지번주소,데이터기준일자,위도,경도
서울특별시 금천구청 도로과,시흥4동-4107,방범등,서울특별시 금천구 시흥4동 810-09,2025-06-17,37.4582258,126.9074994
서울특별시 금천구청 도로과,시흥4동-4108,방범등,서울특별시 금천구 시흥4동 811-09,2025-06-17,37.4582016,126.9065140
서울특별시 금천구청 도로과,시흥4동-4109,방범등,서울특별시 금천구 시흥4동 811-24 (25 옆),2025-06-17,37.4578392,126.9065479
서울특별시 금천구청 도로과,시흥4동-411,방범등,서울특별시 금천구 시흥4동 815-3,2025-06-17,37.4573118,126.9064442
서울특별시 금천구청 도로과,시흥4동-4110,방범등,서울특별시 금천구 시흥4동 810-22,2025-06-17,37.4580491,126.9070060
서울특별시 금천구청 도로과,시흥4동-4111,방범등,서울특별시 금천구 시흥4동 812-08,2025-06-17,37.4589160,126.9063909
서울특별시 금천구청 도로과,시흥4동-4112,방범등,서울특별시 금천구 시흥4동 816-27,2025-06-17,37.4566726,126.9076820
서울특별시 금천구청 도로과,시흥4동-4113,방범등,서울특별시 금천구 시흥4동 704-56,2025-06-17,37.4594371,126.9088578
서울특별시 금천구청 도로과,시흥4동-4114,방범등,서울특별시 금천구 시흥4동 4-83,2025-06-17,37.4600338,126.9083317
서울특별시 금천구청 도로과,시흥4동-4115,방범등,서울특별시 금천구 시흥4동 813-26,2025-06-17,37.4579863,126.9055105
서울특별시 금천구청 도로과,시흥4동-4118,방범등,서울특별시 금천구 시흥4동 814-14,2025-06-17,37.4567778,126.9057890
서울특별시 금천구청 도로과,시흥4동-4119,방범등,서울특별시 금천구 시흥4동 810-25,2025-06-17,37.4578214,126.9070393
서울특별시 금천구청 도로과,시흥4동-412,방범등,서울특별시 금천구 시흥4동 814-55,2025-06-17,37.4572830,126.9060043
서울특별시 금천구청 도로과,시흥4동-4120,방범등,서울특별시 금천구 시흥4동 808-11,2025-06-17,37.4580383,126.9075616
서울특별시 금천구청 도로과,시흥4동-4121,방범등,서울특별시 금천구 시흥4동 808-23,2025-06-17,37.4580712,126.9081908
서울특별시 금천구청 도로과,시흥4동-4122,방범등,서울특별시 금천구 시흥4동 812-25,2025-06-17,37.4588043,126.9065752
서울특별시 금천구청 도로과,시흥4동-4123,방범등,서울특별시 금천구 시흥4동 810-9,2025-06-17,37.4582258,126.9074994
서울특별시 금천구청 도로과,시흥4동-4124,방범등,서울특별시 금천구 시흥4동 3-38,2025-06-17,37.4606714,126.9126322
서울특별시 금천구청 도로과,시흥4동-4125,방범등,서울특별시 금천구 시흥4동 3-39,2025-06-17,37.4605407,126.9125730
서울특별시 금천구청 도로과,시흥4동-4126,방범등,서울특별시 금천구 시흥4동 3-169,2025-06-17,37.4602225,126.9120984
서울특별시 금천구청 도로과,시흥4동-4127,방범등,서울특별시 금천구 시흥4동 3-44,2025-06-17,37.4605490,126.9122307
서울특별시 금천구청 도로과,시흥4동-4128,방범등,서울특별시 금천구 시흥4동 3-47,2025-06-17,37.4607090,126.9123037
서울특별시 금천구청 도로과,시흥4동-4129,방범등,서울특별시 금천구 시흥4동 3-155 코너,2025-06-17,37.4623839,126.9115998
서울특별시 금천구청 도로과,시흥4동-413,방범등,서울특별시 금천구 시흥4동 814-53,2025-06-17,37.4571895,126.9061452
서울특별시 금천구청 도로과,시흥4동-4130,방범등,서울특별시 금천구 시흥4동 3-189,2025-06-17,37.4622507,126.9122870
서울특별시 금천구청 도로과,시흥4동-4131,방범등,서울특별시 금천구 시흥4동 3-221,2025-06-17,37.4610090,126.9113437
서울특별시 금천구청 도로과,시흥4동-4132,방범등,서울특별시 금천구 시흥4동 3-99,2025-06-17,37.4612756,126.9109613
서울특별시 금천구청 도로과,시흥4동-4133,방범등,서울특별시 금천구 시흥4동 3-98,2025-06-17,37.4614730,126.9109669
서울특별시 금천구청 도로과,시흥4동-4134,방범등,서울특별시 금천구 시흥4동 3-58,2025-06-17,37.4623767,126.9117611
서울특별시 금천구청 도로과,시흥4동-4135,방범등,서울특별시 금천구 시흥4동 3-85,2025-06-17,37.4611420,126.9119882
서울특별시 금천구청 도로과,시흥4동-4135,방범등,서울특별시 금천구 시흥4동 3-56,2025-06-17,37.4624818,126.9122971
서울특별시 금천구청 도로과,시흥4동-4136,방범등,서울특별시 금천구 시흥4동 3-161,2025-06-17,37.4623752,126.9126208
서울특별시 금천구청 도로과,시흥4동-4137,방범등,서울특별시 금천구 시흥4동 796-33,2025-06-17,37.4613766,126.9089157
서울특별시 금천구청 도로과,시흥4동-4138,방범등,서울특별시 금천구 시흥4동 4-28,2025-06-17,37.4606797,126.9104914
서울특별시 금천구청 도로과,시흥4동-4139,방범등,서울특별시 금천구 시흥4동 3-216,2025-06-17,37.4605932,126.9114923
서울특별시 금천구청 도로과,시흥4동-414,방범등,서울특별시 금천구 시흥4동 813-47,2025-06-17,37.4575165,126.9058561
서울특별시 금천구청 도로과,시흥4동-4140,방범등,서울특별시 금천구 시흥4동 3-157,2025-06-17,37.4608342,126.9113968
서울특별시 금천구청 도로과,시흥4동-4142,방범등,서울특별시 금천구 시흥4동 789-13,2025-06-17,37.4622608,126.9047950
서울특별시 금천구청 도로과,시흥4동-4148,방범등,서울특별시 금천구 시흥4동 809-12,2025-06-17,37.4576084,126.9073065
서울특별시 금천구청 도로과,시흥4동-4149,방범등,서울특별시 금천구 시흥4동 3-36,2025-06-17,37.4606372,126.9130086
서울특별시 금천구청 도로과,시흥4동-415,방범등,서울특별시 금천구 시흥4동 813-49,2025-06-17,37.4574117,126.9057430
서울특별시 금천구청 도로과,시흥4동-4150,방범등,서울특별시 금천구 시흥4동 808-23,2025-06-17,37.4580712,126.9081908
서울특별시 금천구청 도로과,시흥4동-4152,방범등,서울특별시 금천구 시흥4동 789-39,2025-06-17,37.4615378,126.9047657
서울특별시 금천구청 도로과,시흥4동-4153,방범등,서울특별시 금천구 시흥4동 815-19,2025-06-17,37.4571770,126.9067131
서울특별시 금천구청 도로과,시흥4동-4154,방범등,서울특별시 금천구 시흥4동 815-17,2025-06-17,37.4569965,126.9067326
서울특별시 금천구청 도로과,시흥4동-4155,방범등,서울특별시 금천구 시흥4동 815-28,2025-06-17,37.4570281,126.9068684
서울특별시 금천구청 도로과,시흥4동-4156,방범등,서울특별시 금천구 시흥4동 815-21,2025-06-17,37.4573558,126.9066954
서울특별시 금천구청 도로과,시흥4동-4157,방범등,서울특별시 금천구 시흥4동 796-16,2025-06-17,37.4615228,126.9094879
서울특별시 금천구청 도로과,시흥4동-4158,방범등,서울특별시 금천구 시흥4동 796-24,2025-06-17,37.4615020,126.9091772
서울특별시 금천구청 도로과,시흥4동-4159,방범등,서울특별시 금천구 시흥4동 817-3,2025-06-17,37.4563021,126.9071146
서울특별시 금천구청 도로과,시흥4동-416,방범등,서울특별시 금천구 시흥4동 814-03,2025-06-17,37.4572543,126.9059137
서울특별시 금천구청 도로과,시흥4동-4160,방범등,서울특별시 금천구 시흥4동 806-24,2025-06-17,37.4591390,126.9070402
서울특별시 금천구청 도로과,시흥4동-4161,방범등,서울특별시 금천구 시흥4동 791-34,2025-06-17,37.4613537,126.9063500
서울특별시 금천구청 도로과,시흥4동-4162,방범등,서울특별시 금천구 시흥4동 169-28,2025-06-17,37.4555220,126.9088955
서울특별시 금천구청 도로과,시흥4동-4163,방범등,서울특별시 금천구 시흥4동 3-83,2025-06-17,37.4623375,126.9101710
서울특별시 금천구청 도로과,시흥4동-4164,방범등,서울특별시 금천구 시흥4동 813-43,2025-06-17,37.4575737,126.9061226
서울특별시 금천구청 도로과,시흥4동-4165,방범등,서울특별시 금천구 시흥4동 790-19,2025-06-17,37.4621823,126.9053020
서울특별시 금천구청 도로과,시흥4동-4166,방범등,서울특별시 금천구 시흥4동 810-31,2025-06-17,37.4576926,126.9066968
서울특별시 금천구청 도로과,시흥4동-4167,방범등,서울특별시 금천구 시흥4동 169-53,2025-06-17,37.4555966,126.9084444
서울특별시 금천구청 도로과,시흥4동-4168,방범등,서울특별시 금천구 시흥4동 169-32,2025-06-17,37.4556855,126.9090201
서울특별시 금천구청 도로과,시흥4동-4169,방범등,서울특별시 금천구 시흥4동 169-49,2025-06-17,37.4552338,126.9093197
서울특별시 금천구청 도로과,시흥4동-417,방범등,서울특별시 금천구 시흥4동 814-09,2025-06-17,37.4570414,126.9059420
서울특별시 금천구청 도로과,시흥4동-4170,방범등,서울특별시 금천구 시흥4동 169-33,2025-06-17,37.4555162,126.9092718
서울특별시 금천구청 도로과,시흥4동-4171,방범등,서울특별시 금천구 시흥4동 822-21,2025-06-17,37.4545242,126.9082296
서울특별시 금천구청 도로과,시흥4동-4173,방범등,서울특별시 금천구 시흥4동 817-26,2025-06-17,37.4562916,126.9079576
서울특별시 금천구청 도로과,시흥4동-4174,방범등,서울특별시 금천구 시흥4동 790-55,2025-06-17,37.4613724,126.9058578
서울특별시 금천구청 도로과,시흥4동-418,방범등,서울특별시 금천구 시흥4동 814-12,2025-06-17,37.4567499,126.9060195
서울특별시 금천구청 도로과,시흥4동-419,방범등,서울특별시 금천구 시흥4동 815-22,2025-06-17,37.4574378,126.9066892
서울특별시 금천구청 도로과,시흥4동-420,방범등,서울특별시 금천구 시흥4동 815-20,2025-06-17,37.4572678,126.9067047
서울특별시 금천구청 도로과,시흥4동-421,방범등,서울특별시 금천구 시흥4동 815-16,2025-06-17,37.4568955,126.9067578
서울특별시 금천구청 도로과,시흥4동-422,방범등,서울특별시 금천구 시흥4동 815-24,2025-06-17,37.4574397,126.9068447
서울특별시 금천구청 도로과,시흥4동-423,방범등,서울특별시 금천구 시흥4동 809-11,2025-06-17,37.4571471,126.9070426
서울특별시 금천구청 도로과,시흥4동-424,방범등,서울특별시 금천구 시흥4동 58-15,2025-06-17,37.4572424,126.9072790
서울특별시 금천구청 도로과,시흥4동-425,방범등,서울특별시 금천구 시흥4동 809-05,2025-06-17,37.4575026,126.9072174
서울특별시 금천구청 도로과,시흥4동-426,방범등,서울특별시 금천구 시흥4동 809-03,2025-06-17,37.4576793,126.9071932
서울특별시 금천구청 도로과,시흥4동-427,방범등,서울특별시 금천구 시흥4동 816-04,2025-06-17,37.4568254,126.9071156
서울특별시 금천구청 도로과,시흥4동-428,방범등,서울특별시 금천구 시흥4동 816-10,2025-06-17,37.4566116,126.9070743
서울특별시 금천구청 도로과,시흥4동-429,방범등,서울특별시 금천구 시흥4동 816-07 (815-32 앞),2025-06-17,37.4567192,126.9071105
서울특별시 금천구청 도로과,시흥4동-430,방범등,서울특별시 금천구 시흥4동 815-32,2025-06-17,37.4566620,126.9068976
서울특별시 금천구청 도로과,시흥4동-431,방범등,서울특별시 금천구 시흥4동 816-10,2025-06-17,37.4566116,126.9070743
서울특별시 금천구청 도로과,시흥4동-432,방범등,서울특별시 금천구 시흥4동 816-14,2025-06-17,37.4565060,126.9071260
서울특별시 금천구청 도로과,시흥4동-433,방범등,서울특별시 금천구 시흥4동 816-14,2025-06-17,37.4565060,126.9071260
서울특별시 금천구청 도로과,시흥4동-434,방범등,서울특별시 금천구 시흥4동 816-17,2025-06-17,37.4565289,126.9074071
서울특별시 금천구청 도로과,시흥4동-435,방범등,서울특별시 금천구 시흥4동 816-20,2025-06-17,37.4567797,126.9074009
서울특별시 금천구청 도로과,시흥4동-436,방범등,서울특별시 금천구 시흥4동 816-31,2025-06-17,37.4565896,126.9078590
서울특별시 금천구청 도로과,시흥4동-437,방범등,서울특별시 금천구 시흥4동 807-12 뒷편,2025-06-17,37.4588913,126.9079400
서울특별시 금천구청 도로과,시흥4동-438,방범등,서울특별시 금천구 시흥4동 806-12,2025-06-17,37.4589407,126.9074572
서울특별시 금천구청 도로과,시흥4동-439,방범등,"서울특별시 금천구 시흥4동 산126-10 
(순흥안씨주차장)",2025-06-17,37.4574687,126.9079425
서울특별시 금천구청 도로과,시흥4동-440,방범등,"서울특별시 금천구 시흥4동 산126-10 
(순흥안씨주차장)",2025-06-17,37.4574687,126.9079425
서울특별시 금천구청 도로과,시흥4동-441,방범등,서울특별시 금천구 시흥4동 58-01,2025-06-17,37.4576606,126.9075628
서울특별시 금천구청 도로과,시흥4동-442,방범등,서울특별시 금천구 시흥4동 809-00,2025-06-17,37.4577901,126.9073433
서울특별시 금천구청 도로과,시흥4동-443,방범등,서울특별시 금천구 시흥4동 808-08,2025-06-17,37.4581301,126.9076548
서울특별시 금천구청 도로과,시흥4동-445,방범등,서울특별시 금천구 시흥4동 808-16,2025-06-17,37.4578806,126.9078832
서울특별시 금천구청 도로과,시흥4동-446,방범등,서울특별시 금천구 시흥4동 808-19,2025-06-17,37.4578797,126.9080555
서울특별시 금천구청 도로과,시흥4동-447,방범등,서울특별시 금천구 시흥4동 808-22 월편,2025-06-17,37.4579781,126.9081831
서울특별시 금천구청 도로과,시흥4동-448,방범등,서울특별시 금천구 시흥4동 808-05,2025-06-17,37.4583398,126.9080262
서울특별시 금천구청 도로과,시흥4동-449,방범등,서울특별시 금천구 시흥4동 807-06 월편 삼거리,2025-06-17,37.4585998,126.9080743
서울특별시 금천구청 도로과,시흥4동-450,방범등,서울특별시 금천구 시흥4동 808-3,2025-06-17,37.4581772,126.9078911
서울특별시 금천구청 도로과,시흥4동-451,방범등,서울특별시 금천구 시흥4동 808-9,2025-06-17,37.4580580,126.9077688
서울특별시 금천구청 도로과,시흥4동-453,방범등,서울특별시 금천구 시흥4동 807-00,2025-06-17,37.4592175,126.9080395
서울특별시 금천구청 도로과,시흥4동-454,방범등,서울특별시 금천구 시흥4동 704-56,2025-06-17,37.4594371,126.9088578
서울특별시 금천구청 도로과,시흥4동-455,방범등,서울특별시 금천구 시흥4동 806 월드메르디앙 101동 앞,2025-06-17,37.4597258,126.9071311
서울특별시 금천구청 도로과,시흥4동-457,방범등,서울특별시 금천구 시흥4동 806 월드메르디앙 101동 앞,2025-06-17,37.4597258,126.9071311
서울특별시 금천구청 도로과,시흥4동-458,방범등,서울특별시 금천구 시흥4동 807-11 (806-3 앞),2025-06-17,37.4590491,126.9079999
서울특별시 금천구청 도로과,시흥4동-459,방범등,서울특별시 금천구 시흥4동 807-12 (806-4 앞),2025-06-17,37.4588913,126.9079400
서울특별시 금천구청 도로과,시흥4동-460,방범등,서울특별시 금천구 시흥4동 807-14,2025-06-17,37.4586575,126.9076924
서울특별시 금천구청 도로과,시흥4동-461,방범등,서울특별시 금천구 시흥4동 807-14 (807-15옆),2025-06-17,37.4586575,126.9076924
서울특별시 금천구청 도로과,시흥4동-462,방범등,서울특별시 금천구 시흥4동 814-37,2025-06-17,37.4565481,126.9063361
서울특별시 금천구청 도로과,시흥4동-463,방범등,서울특별시 금천구 시흥4동 806-16,2025-06-17,37.4588734,126.9072920
서울특별시 금천구청 도로과,시흥4동-464,방범등,서울특별시 금천구 시흥4동 806-07,2025-06-17,37.4592245,126.9074663
서울특별시 금천구청 도로과,시흥4동-465,방범등,서울특별시 금천구 시흥4동 806-22,2025-06-17,37.4591329,126.9072184
서울특별시 금천구청 도로과,시흥4동-467,방범등,서울특별시 금천구 시흥4동 806-19,2025-06-17,37.4589839,126.9070265
서울특별시 금천구청 도로과,시흥4동-468,방범등,서울특별시 금천구 시흥4동 811-00 (43 옆),2025-06-17,37.4587642,126.9069987
서울특별시 금천구청 도로과,시흥4동-469,방범등,서울특별시 금천구 시흥4동 811-00,2025-06-17,37.4587642,126.9069987
서울특별시 금천구청 도로과,시흥4동-470,방범등,서울특별시 금천구 시흥4동 811-01,2025-06-17,37.4586080,126.9069093
서울특별시 금천구청 도로과,시흥4동-471,방범등,서울특별시 금천구 시흥4동 811-05,2025-06-17,37.4583814,126.9067673
서울특별시 금천구청 도로과,시흥4동-472,방범등,서울특별시 금천구 시흥4동 811-06,2025-06-17,37.4584321,126.9066727
서울특별시 금천구청 도로과,시흥4동-473,방범등,서울특별시 금천구 시흥4동 811-09,2025-06-17,37.4582016,126.9065140
서울특별시 금천구청 도로과,시흥4동-474,방범등,서울특별시 금천구 시흥4동 811-11,2025-06-17,37.4581241,126.9063683
서울특별시 금천구청 도로과,시흥4동-475,방범등,서울특별시 금천구 시흥4동 811-12,2025-06-17,37.4579920,126.9062777
서울특별시 금천구청 도로과,시흥4동-476,방범등,서울특별시 금천구 시흥4동 813-41,2025-06-17,37.4577563,126.9060028
서울특별시 금천구청 도로과,시흥4동-477,방범등,서울특별시 금천구 시흥4동 813-38,2025-06-17,37.4576458,126.9058040
서울특별시 금천구청 도로과,시흥4동-478,방범등,서울특별시 금천구 시흥4동 811-18,2025-06-17,37.4576876,126.9062865
서울특별시 금천구청 도로과,시흥4동-479,방범등,서울특별시 금천구 시흥4동 810-33,2025-06-17,37.4576203,126.9066331
서울특별시 금천구청 도로과,시흥4동-480,방범등,서울특별시 금천구 시흥4동 810-26,2025-06-17,37.4579086,126.9068820
서울특별시 금천구청 도로과,시흥4동-481,방범등,서울특별시 금천구 시흥4동 811-29,2025-06-17,37.4580893,126.9066194
서울특별시 금천구청 도로과,시흥4동-482,방범등,서울특별시 금천구 시흥4동 811-35,2025-06-17,37.4583272,126.9068484
서울특별시 금천구청 도로과,시흥4동-483,방범등,서울특별시 금천구 시흥4동 810-18,2025-06-17,37.4582113,126.9070945
서울특별시 금천구청 도로과,시흥4동-484,방범등,서울특별시 금천구 시흥4동 810-07,2025-06-17,37.4585010,126.9073462
서울특별시 금천구청 도로과,시흥4동-485,방범등,서울특별시 금천구 시흥4동 813-33,2025-06-17,37.4577856,126.9057485
서울특별시 금천구청 도로과,시흥4동-486,방범등,서울특별시 금천구 시흥4동 813-38,2025-06-17,37.4576458,126.9058040
서울특별시 금천구청 도로과,시흥4동-487,방범등,서울특별시 금천구 시흥4동 813-29,2025-06-17,37.4579920,126.9057654
서울특별시 금천구청 도로과,시흥4동-488,방범등,서울특별시 금천구 시흥4동 813-11,2025-06-17,37.4581677,126.9060316
서울특별시 금천구청 도로과,시흥4동-489,방범등,서울특별시 금천구 시흥4동 813-20,2025-06-17,37.4583596,126.9055654
서울특별시 금천구청 도로과,시흥4동-490,방범등,서울특별시 금천구 시흥4동 813-07,2025-06-17,37.4582661,126.9062529
서울특별시 금천구청 도로과,시흥4동-491,방범등,서울특별시 금천구 시흥4동 813-06,2025-06-17,37.4584171,126.9061162
서울특별시 금천구청 도로과,시흥4동-492,방범등,서울특별시 금천구 시흥4동 813-05,2025-06-17,37.4583095,126.9060100
서울특별시 금천구청 도로과,시흥4동-493,방범등,서울특별시 금천구 시흥4동 812-14 앞,2025-06-17,37.4586599,126.9063556
서울특별시 금천구청 도로과,시흥4동-494,방범등,서울특별시 금천구 시흥4동 812-12,2025-06-17,37.4586250,126.9061943
서울특별시 금천구청 도로과,시흥4동-495,방범등,서울특별시 금천구 시흥4동 813-62,2025-06-17,37.4586637,126.9058174
서울특별시 금천구청 도로과,시흥4동-496,방범등,서울특별시 금천구 시흥4동 813-61,2025-06-17,37.4585943,126.9056946
서울특별시 금천구청 도로과,시흥4동-497,방범등,서울특별시 금천구 시흥4동 812-42 앞,2025-06-17,37.4591229,126.9064581
서울특별시 금천구청 도로과,시흥4동-498,방범등,서울특별시 금천구 시흥4동 812-41,2025-06-17,37.4592116,126.9065647
서울특별시 금천구청 도로과,시흥4동-499,방범등,서울특별시 금천구 시흥4동 812-1,2025-06-17,37.4591278,126.9066466
서울특별시 금천구청 도로과,시흥4동-501,방범등,서울특별시 금천구 시흥4동 820-12,2025-06-17,37.4546081,126.9066511
서울특별시 금천구청 도로과,시흥4동-502,방범등,서울특별시 금천구 시흥4동 820-12,2025-06-17,37.4546081,126.9066511
서울특별시 금천구청 도로과,시흥4동-503,방범등,서울특별시 금천구 시흥4동 820-12,2025-06-17,37.4546081,126.9066511
서울특별시 금천구청 도로과,시흥4동-504,방범등,서울특별시 금천구 시흥4동 820-12,2025-06-17,37.4546081,126.9066511
서울특별시 금천구청 도로과,시흥4동-505,방범등,서울특별시 금천구 시흥4동 822-01,2025-06-17,37.4544929,126.9073140
서울특별시 금천구청 도로과,시흥4동-506,방범등,서울특별시 금천구 시흥4동 822-46,2025-06-17,37.4544614,126.9075785
서울특별시 금천구청 도로과,시흥4동-507,방범등,서울특별시 금천구 시흥4동 822-10,2025-06-17,37.4546047,126.9080830
서울특별시 금천구청 도로과,시흥4동-508,방범등,서울특별시 금천구 시흥4동 170-16,2025-06-17,37.4547796,126.9083771
서울특별시 금천구청 도로과,시흥4동-509,방범등,서울특별시 금천구 시흥4동 170-15,2025-06-17,37.4548860,126.9082872
서울특별시 금천구청 도로과,시흥4동-510,방범등,서울특별시 금천구 시흥4동 169-41,2025-06-17,37.4549803,126.9087533
서울특별시 금천구청 도로과,시흥4동-511,방범등,서울특별시 금천구 시흥4동 169-14,2025-06-17,37.4552654,126.9087023
서울특별시 금천구청 도로과,시흥4동-512,방범등,서울특별시 금천구 시흥4동 169-50,2025-06-17,37.4551237,126.9093255
서울특별시 금천구청 도로과,시흥4동-513,방범등,서울특별시 금천구 시흥4동 169-53,2025-06-17,37.4555966,126.9084444
서울특별시 금천구청 도로과,시흥4동-515,방범등,서울특별시 금천구 시흥4동 169-01,2025-06-17,37.4556482,126.9092582
서울특별시 금천구청 도로과,시흥4동-516,방범등,서울특별시 금천구 시흥4동 169-30,2025-06-17,37.4554751,126.9090568
서울특별시 금천구청 도로과,시흥4동-517,방범등,서울특별시 금천구 시흥4동 169-29,2025-06-17,37.4554623,126.9089025
서울특별시 금천구청 도로과,시흥4동-518,방범등,서울특별시 금천구 시흥4동 169-12,2025-06-17,37.4556970,126.9088642
서울특별시 금천구청 도로과,시흥4동-519,방범등,서울특별시 금천구 시흥4동 169-21,2025-06-17,37.4556985,126.9086471
서울특별시 금천구청 도로과,시흥4동-520,방범등,서울특별시 금천구 시흥4동 821-28,2025-06-17,37.4552153,126.9081662
서울특별시 금천구청 도로과,시흥4동-521,방범등,서울특별시 금천구 시흥4동 821-25 ,2025-06-17,37.4551213,126.9080229
서울특별시 금천구청 도로과,시흥4동-522,방범등,서울특별시 금천구 시흥4동 821-23,2025-06-17,37.4548819,126.9078245
서울특별시 금천구청 도로과,시흥4동-523,방범등,서울특별시 금천구 시흥4동 821-22,2025-06-17,37.4548558,126.9077054
서울특별시 금천구청 도로과,시흥4동-524,방범등,서울특별시 금천구 시흥4동 821-05,2025-06-17,37.4549197,126.9072696
서울특별시 금천구청 도로과,시흥4동-525,방범등,서울특별시 금천구 시흥4동 821-06,2025-06-17,37.4548941,126.9072516
서울특별시 금천구청 도로과,시흥4동-526,방범등,서울특별시 금천구 시흥4동 820-12,2025-06-17,37.4546081,126.9066511
서울특별시 금천구청 도로과,시흥4동-527,방범등,서울특별시 금천구 시흥4동 821-03 ,2025-06-17,37.4548825,126.9070881
서울특별시 금천구청 도로과,시흥4동-528,방범등,서울특별시 금천구 시흥4동 821-00,2025-06-17,37.4550634,126.9069089
서울특별시 금천구청 도로과,시흥4동-529,방범등,서울특별시 금천구 시흥4동 819-39,2025-06-17,37.4551957,126.9064556
서울특별시 금천구청 도로과,시흥4동-530,방범등,서울특별시 금천구 시흥4동 819-39,2025-06-17,37.4551957,126.9064556
서울특별시 금천구청 도로과,시흥4동-531,방범등,서울특별시 금천구 시흥4동 820-03,2025-06-17,37.4548186,126.9063558
서울특별시 금천구청 도로과,시흥4동-532,방범등,서울특별시 금천구 시흥4동 819-09,2025-06-17,37.4551309,126.9060879
서울특별시 금천구청 도로과,시흥4동-533,방범등,서울특별시 금천구 시흥4동 819-40,2025-06-17,37.4552155,126.9065723
서울특별시 금천구청 도로과,시흥4동-534,방범등,서울특별시 금천구 시흥4동 818-02,2025-06-17,37.4554858,126.9067374
서울특별시 금천구청 도로과,시흥4동-535,방범등,서울특별시 금천구 시흥4동 818,2025-06-17,37.4556029,126.9067191
서울특별시 금천구청 도로과,시흥4동-536,방범등,서울특별시 금천구 시흥4동 818-01,2025-06-17,37.4555644,126.9068771
서울특별시 금천구청 도로과,시흥4동-537,방범등,서울특별시 금천구 시흥4동 817-50,2025-06-17,37.4559246,126.9067993
서울특별시 금천구청 도로과,시흥4동-538,방범등,서울특별시 금천구 시흥4동 818-11,2025-06-17,37.4555737,126.9070572
서울특별시 금천구청 도로과,시흥4동-539,방범등,서울특별시 금천구 시흥4동 818-07,2025-06-17,37.4552448,126.9069298
서울특별시 금천구청 도로과,시흥4동-540,방범등,서울특별시 금천구 시흥4동 818-09,2025-06-17,37.4552799,126.9070980
서울특별시 금천구청 도로과,시흥4동-542,방범등,서울특별시 금천구 시흥4동 821-20,2025-06-17,37.4550819,126.9076642
서울특별시 금천구청 도로과,시흥4동-543,방범등,서울특별시 금천구 시흥4동 818-22,2025-06-17,37.4553548,126.9077263
서울특별시 금천구청 도로과,시흥4동-544,방범등,서울특별시 금천구 시흥4동 821-27,2025-06-17,37.4552170,126.9079924
서울특별시 금천구청 도로과,시흥4동-545,방범등,서울특별시 금천구 시흥4동 818-27,2025-06-17,37.4554090,126.9082330
서울특별시 금천구청 도로과,시흥4동-546,방범등,서울특별시 금천구 시흥4동 818-12,2025-06-17,37.4555773,126.9071826
서울특별시 금천구청 도로과,시흥4동-547,방범등,서울특별시 금천구 시흥4동 817-39,2025-06-17,37.4559913,126.9071066
서울특별시 금천구청 도로과,시흥4동-548,방범등,서울특별시 금천구 시흥4동 818-13,2025-06-17,37.4554753,126.9072228
서울특별시 금천구청 도로과,시흥4동-549,방범등,서울특별시 금천구 시흥4동 817-29,2025-06-17,37.4558763,126.9077446
서울특별시 금천구청 도로과,시흥4동-550,방범등,서울특별시 금천구 시흥4동 818-29,2025-06-17,37.4555577,126.9076265
서울특별시 금천구청 도로과,시흥4동-551,방범등,서울특별시 금천구 시흥4동 818-25,2025-06-17,37.4555456,126.9079919
서울특별시 금천구청 도로과,시흥4동-552,방범등,서울특별시 금천구 시흥4동 169-05 (818-26옆),2025-06-17,37.4555318,126.9082855
서울특별시 금천구청 도로과,시흥4동-553,방범등,서울특별시 금천구 시흥4동 817-53,2025-06-17,37.4557737,126.9066675
서울특별시 금천구청 도로과,시흥4동-554,방범등,서울특별시 금천구 시흥4동 817-54,2025-06-17,37.4558582,126.9066632
서울특별시 금천구청 도로과,시흥4동-555,방범등,서울특별시 금천구 시흥4동 817-00,2025-06-17,37.4561913,126.9067261
서울특별시 금천구청 도로과,시흥4동-560,방범등,서울특별시 금천구 시흥4동 817-01,2025-06-17,37.4561994,126.9069793
서울특별시 금천구청 도로과,시흥4동-561,방범등,서울특별시 금천구 시흥4동 817-03,2025-06-17,37.4563021,126.9071146
서울특별시 금천구청 도로과,시흥4동-562,방범등,서울특별시 금천구 시흥4동 817-05,2025-06-17,37.4560646,126.9072517
서울특별시 금천구청 도로과,시흥4동-563,방범등,서울특별시 금천구 시흥4동 817-11,2025-06-17,37.4561865,126.9074895
서울특별시 금천구청 도로과,시흥4동-564,방범등,서울특별시 금천구 시흥4동 817-18,2025-06-17,37.4561849,126.9076811
서울특별시 금천구청 도로과,시흥4동-565,방범등,서울특별시 금천구 시흥4동 817-15,2025-06-17,37.4560431,126.9078259
서울특별시 금천구청 도로과,시흥4동-566,방범등,서울특별시 금천구 시흥4동 817-28,2025-06-17,37.4560382,126.9081056
서울특별시 금천구청 도로과,시흥4동-567,방범등,서울특별시 금천구 시흥4동 817-17,2025-06-17,37.4561892,126.9078162
서울특별시 금천구청 도로과,시흥4동-568,방범등,서울특별시 금천구 시흥4동 819-22,2025-06-17,37.4562075,126.9062418
서울특별시 금천구청 도로과,시흥4동-569,방범등,서울특별시 금천구 시흥4동 819-26 ,2025-06-17,37.4559713,126.9062937
서울특별시 금천구청 도로과,시흥4동-570,방범등,서울특별시 금천구 시흥4동 819-36,2025-06-17,37.4554609,126.9064046
